time,open,high,low,close,4H EMA20,4H EMA50,Long Signal,Short Signal,1H Bull Sweep (Qualified),1H Bear Sweep (Qualified),1H Bull Sweep (Weak),1H Bear Sweep (Weak),15M MSB Bull (Trigger),15M MSB Bear (Trigger),1H BOS Bull (Continuation),1H BOS Bear (Continuation),1H ChoCH Bull (Reversal),1H ChoCH Bear (Reversal),CSV_direction,CSV_close_price,CSV_fvg_4h_zone_active,CSV_ob_4h_zone_active,CSV_liq_sweep_1h,CSV_liq_sweep_qualified,CSV_bos_1h,CSV_choch_1h,CSV_msb_15m_confirmed,CSV_mtf_confluence,CSV_atr_14,CSV_atr_ratio,CSV_bb_width,CSV_close_vs_ema20_4h,CSV_close_vs_ema50_4h,CSV_high_low_range_15m,CSV_trend_direction,CSV_momentum_long,CSV_momentum_short,CSV_macd_histogram,CSV_macd_signal_cross,CSV_rsi_14,CSV_rsi_zone,CSV_stoch_k,CSV_stoch_d,CSV_momentum_3bar,CSV_ob_4h_distance_pips,CSV_fvg_4h_fill_ratio,CSV_liq_sweep_strength,CSV_prior_candle_body_ratio,CSV_consecutive_same_dir,CSV_pivot_proximity,CSV_sweep_pending_bars,CSV_open_positions_count,CSV_max_dd_24h,CSV_calendar_risk_score,CSV_sentiment_score
2025-09-17T21:00:00Z,146.965,146.994,146.95,146.977,146.8938497171701,147.2187810713377,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-17T21:15:00Z,146.978,146.983,146.953,146.96,146.8938497171701,147.2187810713377,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-17T21:30:00Z,146.961,146.962,146.882,146.92,146.8938497171701,147.2187810713377,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-17T21:45:00Z,146.933,146.96,146.892,146.945,146.8938497171701,147.2187810713377,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-17T22:00:00Z,146.944,146.982,146.925,146.945,146.8938497171701,147.2187810713377,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-17T22:15:00Z,146.949,146.962,146.87,146.884,146.8938497171701,147.2187810713377,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-17T22:30:00Z,146.883,146.894,146.8,146.802,146.8938497171701,147.2187810713377,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-17T22:45:00Z,146.803,146.868,146.796,146.841,146.8938497171701,147.2187810713377,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-17T23:00:00Z,146.838,146.864,146.768,146.782,146.8938497171701,147.2187810713377,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-17T23:15:00Z,146.784,146.888,146.777,146.856,146.8938497171701,147.2187810713377,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-17T23:30:00Z,146.856,146.912,146.78,146.806,146.8938497171701,147.2187810713377,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-17T23:45:00Z,146.805,146.909,146.8,146.884,146.8938497171701,147.2187810713377,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-18T00:00:00Z,146.884,147.007,146.87,146.98,146.8938497171701,147.2187810713377,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-18T00:15:00Z,146.98,147.033,146.87,146.954,146.8938497171701,147.2187810713377,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-18T00:30:00Z,146.954,146.989,146.9,146.934,146.8938497171701,147.2187810713377,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-18T00:45:00Z,146.932,146.958,146.855,146.914,146.89576879172532,147.2068288724617,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-18T01:00:00Z,146.914,147.082,146.846,147.081,146.89576879172532,147.2068288724617,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-18T01:15:00Z,147.079,147.148,147.022,147.054,146.89576879172532,147.2068288724617,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-18T01:30:00Z,147.056,147.108,147.026,147.077,146.89576879172532,147.2068288724617,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-18T01:45:00Z,147.077,147.138,147.024,147.024,146.89576879172532,147.2068288724617,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-18T02:00:00Z,147.024,147.072,146.996,147.05,146.89576879172532,147.2068288724617,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-18T02:15:00Z,147.05,147.055,146.95,146.982,146.89576879172532,147.2068288724617,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-18T02:30:00Z,146.981,147.024,146.975,147.004,146.89576879172532,147.2068288724617,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-18T02:45:00Z,147.005,147.007,146.898,146.908,146.89576879172532,147.2068288724617,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-18T03:00:00Z,146.907,146.948,146.854,146.928,146.89576879172532,147.2068288724617,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-18T03:15:00Z,146.928,146.986,146.921,146.978,146.89576879172532,147.2068288724617,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-18T03:30:00Z,146.978,147.005,146.96,146.998,146.89576879172532,147.2068288724617,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-18T03:45:00Z,146.998,147.054,146.985,147.053,146.89576879172532,147.2068288724617,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-18T04:00:00Z,147.052,147.109,147.045,147.068,146.89576879172532,147.2068288724617,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-18T04:15:00Z,147.068,147.138,147.042,147.127,146.89576879172532,147.2068288724617,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-18T04:30:00Z,147.126,147.176,147.11,147.158,146.89576879172532,147.2068288724617,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-18T04:45:00Z,147.16,147.222,147.158,147.206,146.92531462108482,147.20679636765928,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-18T05:00:00Z,147.206,147.252,147.174,147.249,146.92531462108482,147.20679636765928,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-18T05:15:00Z,147.248,147.258,147.18,147.201,146.92531462108482,147.20679636765928,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-18T05:30:00Z,147.202,147.291,147.182,147.264,146.92531462108482,147.20679636765928,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-18T05:45:00Z,147.264,147.406,147.264,147.354,146.92531462108482,147.20679636765928,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-18T06:00:00Z,147.349,147.532,147.332,147.523,146.92531462108482,147.20679636765928,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-18T06:15:00Z,147.524,147.528,147.423,147.492,146.92531462108482,147.20679636765928,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-18T06:30:00Z,147.491,147.493,147.382,147.386,146.92531462108482,147.20679636765928,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-18T06:45:00Z,147.385,147.436,147.358,147.408,146.92531462108482,147.20679636765928,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-18T07:00:00Z,147.41,147.428,147.205,147.214,146.92531462108482,147.20679636765928,1,0,0,0,0,0,0,0,0,0,0,0,1,147.214,0,0,0,0,1,0,0,1,0.11285001650704843,0.9392100644804127,0.4962781876356675,0.19648443813762465,0.004893546030801045,0.22299999999998477,-1,0,0,0.003256446020406173,0,53.10735902532144,0,41.86471663619492,65.43038042512656,-0.1884847991755428,0.1810000000000116,0,2.952638106299487,0.29487179487173415,1,0.4556666666666729,0,0,0,0,0
2025-09-18T07:15:00Z,147.215,147.242,147.134,147.148,146.92531462108482,147.20679636765928,1,0,0,0,0,0,0,0,0,0,0,0,1,147.148,0,0,0,0,1,0,0,1,0.11250358675654526,0.9334574819865983,0.4819363963192165,0.15156365633074936,-0.03994134042047589,0.10800000000000409,-1,0,1,-0.013639103327382898,-1,49.5162051513737,0,21.632653061222975,47.27301600636404,-0.16148073765486515,0.1150000000000091,0,2.952638106299487,0.8789237668161943,2,0.3896666666666704,0,0,0,0,0
2025-09-18T07:30:00Z,147.148,147.2,147.058,147.074,146.92531462108482,147.20679636765928,1,0,0,0,0,0,0,0,0,0,0,0,1,147.074,0,0,0,0,1,0,0,1,0.11461047341679174,0.9476452548913,0.47402368872954403,0.10119793127456879,-0.09021075856280383,0.1419999999999959,-1,0,0,-0.029296860041624004,0,45.7784339904404,0,6.530612244900019,23.342660647439285,-0.2265820036904203,0.04100000000002524,0,2.952638106299487,0.6203703703704142,3,0.3156666666666865,0,0,0,0,0
2025-09-18T07:45:00Z,147.074,147.152,147.029,147.116,146.92531462108482,147.20679636765928,1,0,0,0,0,0,0,0,0,0,0,0,1,147.116,0,0,0,0,1,0,0,1,0.11520972531559166,0.9493299100358076,0.44385976556072704,0.12978388333348942,-0.061679467184718506,0.12299999999999045,-1,0,0,-0.03588836435994683,0,48.16982338055227,0,17.29622266401889,15.153162656713944,-0.06656975559388698,0.08300000000002683,0,2.952638106299487,0.5211267605632817,1,0.3576666666666881,0,0,0,0,0
2025-09-18T08:00:00Z,147.116,147.283,147.1,147.281,146.92531462108482,147.20679636765928,1,0,0,0,0,0,0,0,0,0,0,0,1,147.281,0,0,0,0,1,0,0,1,0.12005188779304889,0.9855150698285451,0.4129077238931951,0.2420858378506679,0.050407748943464184,0.18299999999999272,-1,0,0,-0.028520410279291947,0,56.32020857854953,0,50.0994035785293,24.642079495816052,0.09038519042053564,0.24800000000001887,0,2.952638106299487,0.3414634146341858,2,0.5226666666666802,0,0,0,0,0
2025-09-18T08:15:00Z,147.28,147.393,147.256,147.36,146.92531462108482,147.20679636765928,1,0,0,0,0,0,0,0,0,0,0,0,1,147.36,0,0,0,0,1,0,0,1,0.12126246723640256,0.9915378827126575,0.3934648756928844,0.29585465243768844,0.10407374939272312,0.13700000000000045,-1,0,0,-0.018212493745881075,0,59.596219070030905,0,65.80516898608506,44.40026507621106,0.19445993173504586,0.3270000000000266,0,2.952638106299487,0.9016393442622874,3,0.6016666666666879,0,0,0,0,0
2025-09-18T08:30:00Z,147.361,147.429,147.33,147.378,146.92531462108482,147.20679636765928,1,0,0,0,0,0,0,0,0,0,0,0,1,147.378,0,0,0,0,1,0,0,1,0.1196722910052302,0.9749322879920694,0.3731119907522107,0.3081057747486351,0.11630144569759752,0.09899999999998954,-1,0,0,-0.010453591256955524,0,60.32634378704275,0,69.38369781311722,61.76275679257717,0.17809075831314883,0.34499999999999886,0,2.952638106299487,0.5839416058395054,4,0.6196666666666601,0,0,0,0,0
2025-09-18T08:45:00Z,147.378,147.49,147.366,147.435,146.97385608574342,147.21574552971185,1,0,0,0,0,0,0,0,0,0,0,0,1,147.435,0,0,0,0,1,0,0,1,0.11998141307628485,0.9739435057239607,0.3659904965806276,0.3137591450193384,0.148934116727275,0.12399999999999523,-1,0,0,-0.002186381140024521,0,62.62933810846004,0,80.71570576540643,71.96819085486955,0.10456202768856565,0.40200000000001523,0,2.952638106299487,0.1717171717171485,5,0.6766666666666765,0,0,0,0,0
2025-09-18T09:00:00Z,147.434,147.457,147.246,147.248,146.97385608574342,147.21574552971185,1,0,0,0,0,0,0,0,0,0,0,0,1,147.248,0,0,0,0,1,0,0,1,0.12648274071369195,1.0222007441774699,0.3437822073398375,0.186525632216274,0.021909660663048818,0.2109999999999843,-1,0,0,-0.00960048123132827,0,51.970721889264276,0,43.53876739562383,64.54605699138247,-0.07600434310533603,0.2150000000000034,0,2.952638106299487,0.45967741935498846,1,0.4896666666666647,0,0,0,0,0
2025-09-18T09:15:00Z,147.248,147.333,147.224,147.266,146.97385608574342,147.21574552971185,1,0,0,0,0,0,0,0,0,0,0,0,1,147.266,0,0,0,0,1,0,0,1,0.12523397351985746,1.0078385930831806,0.33037219552864244,0.19877270831496438,0.034136613653187924,0.10900000000000887,-1,0,0,-0.013350160864340571,0,52.80334753103807,0,47.117296222661636,57.123923127897285,-0.07599506032107559,0.2330000000000041,0,2.952638106299487,0.881516587677824,1,0.5076666666666654,0,0,0,0,0
2025-09-18T09:30:00Z,147.269,147.288,147.162,147.232,146.97385608574342,147.21574552971185,1,0,0,0,0,0,0,0,0,0,0,0,1,147.232,0,0,0,0,1,0,0,1,0.12528868969701085,1.0039779256118242,0.322430028542653,0.17563934235077788,0.011041258005153825,0.12600000000000477,-1,0,0,-0.017894579144756825,0,51.00470420390632,0,40.68136272545188,43.779142114579095,-0.13768779462136055,0.19900000000001228,0,2.952638106299487,0.1651376146788919,1,0.47366666666667356,0,0,0,0,0
2025-09-18T09:45:00Z,147.234,147.32,147.231,147.276,146.97385608574342,147.21574552971185,1,0,0,0,0,0,0,0,0,0,0,0,1,147.276,0,0,0,0,1,0,0,1,0.12269664043293856,0.9793767569099912,0.3181917536300353,0.20557663948091637,0.040929365314389184,0.08899999999999864,-1,0,0,-0.017680335153822335,0,53.22521962991075,0,53.23275862069285,47.01047252293544,0.01901553841140118,0.24300000000002342,0,2.952638106299487,0.29365079365083124,1,0.5176666666666847,0,0,0,0,0
2025-09-18T10:00:00Z,147.275,147.344,147.248,147.343,146.97385608574342,147.21574552971185,1,0,0,0,0,0,0,0,0,0,0,0,1,147.343,0,0,0,0,1,0,0,1,0.12078973754487178,0.9609807494922022,0.3180072691657882,0.2511629782926922,0.08644080144433533,0.09600000000000364,-1,0,0,-0.012986581537833025,0,56.461039074548616,0,68.11279826463867,54.00897320359445,0.05228633900560767,0.3100000000000023,0,2.952638106299487,0.4719101123595757,2,0.5846666666666636,0,0,0,0,0
2025-09-18T10:15:00Z,147.342,147.372,147.25,147.278,146.97385608574342,147.21574552971185,1,0,0,0,0,0,0,0,0,0,0,0,1,147.278,0,0,0,0,1,0,0,1,0.12087618486309623,0.9583433065229378,0.3123808367061721,0.2069374257140913,0.042287915646614,0.1220000000000141,-1,0,0,-0.014125544969694454,0,52.65530945559482,0,54.01301518437925,58.45285735657024,0.031243207998255997,0.24500000000000455,0,2.952638106299487,0.708333333333136,1,0.5196666666666658,0,0,0,0,0
2025-09-18T10:30:00Z,147.277,147.286,147.23,147.261,146.97385608574342,147.21574552971185,1,0,0,0,0,0,0,0,0,0,0,0,1,147.261,0,0,0,0,1,0,0,1,0.11624217165859019,0.918543672983047,0.3125270895893917,0.19537074273199806,0.030740237822596946,0.056000000000011596,-1,0,0,-0.01576519326595778,0,51.67427623413819,0,50.32537960954293,57.48373101952027,-0.010184958852776269,0.22800000000000864,0,2.952638106299487,0.5245901639345408,2,0.5026666666666699,0,0,0,0,0
2025-09-18T10:45:00Z,147.261,147.284,147.226,147.262,146.97385608574342,147.21574552971185,1,0,0,0,0,0,0,0,0,0,0,0,1,147.262,0,0,0,0,1,0,0,1,0.11208201654011894,0.8832774320938156,0.3118142449248827,0.19605113584859518,0.031419512988719006,0.057999999999992724,-1,0,0,-0.016448058049145564,0,51.73124586381512,0,50.542299349240274,51.6268980477208,-0.05497376868937707,0.22900000000001342,0,2.952638106299487,0.2857142857140682,1,0.5036666666666747,0,0,0,0,0
2025-09-18T11:00:00Z,147.262,147.398,147.216,147.324,146.97385608574342,147.21574552971185,1,0,0,0,0,0,0,0,0,0,0,0,1,147.324,0,0,0,0,1,0,0,1,0.11707615821582387,0.9196156526155487,0.27972449183854703,0.23823550907742405,0.07353457328809347,0.18199999999998795,-1,0,0,-0.012565066617704491,0,55.2533480211473,0,63.99132321041383,54.953000723065664,0.031233449666630927,0.29100000000002524,0,2.952638106299487,0.017241379310429315,2,0.5656666666666865,0,0,0,0,0
2025-09-18T11:15:00Z,147.323,147.366,147.28,147.284,146.97385608574342,147.21574552971185,1,0,0,0,0,0,0,0,0,0,0,0,1,147.284,0,0,0,0,1,0,0,1,0.11485643262898022,0.8993530059783216,0.2495696921670134,0.21101978441365474,0.04636356664332703,0.08600000000001273,-1,0,0,-0.01250460117437971,0,52.58728977667556,0,47.17948717948475,53.904369913046274,0.015618527648186643,0.2510000000000048,0,2.952638106299487,0.34065934065942816,1,0.5256666666666661,0,0,0,0,0
2025-09-18T11:30:00Z,147.283,147.408,147.238,147.376,146.97385608574342,147.21574552971185,1,0,0,0,0,0,0,0,0,0,0,0,1,147.376,0,0,0,0,1,0,0,1,0.11879525886976647,0.9268242460799553,0.24805041176808393,0.2736159511403009,0.10885688192626669,0.1699999999999875,-1,0,0,-0.006390758524772111,0,57.64889531450444,0,65.24390243902339,58.80490427630732,0.07741304613546218,0.34300000000001774,0,2.952638106299487,0.4534883720931385,1,0.617666666666679,0,0,0,0,0
2025-09-18T11:45:00Z,147.376,147.427,147.342,147.386,146.97385608574342,147.21574552971185,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-18T12:00:00Z,147.386,147.448,147.369,147.426,146.97385608574342,147.21574552971185,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-18T12:15:00Z,147.426,147.44,147.368,147.378,146.97385608574342,147.21574552971185,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-18T12:30:00Z,147.382,147.655,147.382,147.634,146.97385608574342,147.21574552971185,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-18T12:45:00Z,147.632,147.804,147.632,147.792,147.05177455376787,147.23834374423296,1,0,0,0,0,0,0,0,1,0,0,0,1,147.792,0,0,0,0,1,0,0,1,0.12613613199026516,0.9649928038370007,0.36305944934092327,0.503377431845595,0.3760272234037022,0.17199999999999704,-1,0,0,0.036160630127804,0,72.62247827353255,0,98.13084112149525,89.03051507203368,0.24826014407228975,0.7590000000000146,0,2.952638106299487,0.9230769230768671,2,1.0336666666666758,0,0,0,0,0
2025-09-18T13:00:00Z,147.793,147.955,147.793,147.906,147.05177455376787,147.23834374423296,1,0,0,0,0,0,0,0,0,0,0,0,1,147.906,0,0,0,0,1,0,0,1,0.1287692654195327,0.9801758525097501,0.4812339086796857,0.5809011477925397,0.4534527072151971,0.16200000000000614,-1,0,0,0.0524645188167434,0,75.43685017692917,0,93.36941813261079,95.74687478855492,0.3582624272279581,0.8730000000000189,0,2.952638106299487,0.9302325581395311,3,1.1476666666666802,0,0,0,0,0
2025-09-18T13:15:00Z,147.906,147.986,147.852,147.962,147.05177455376787,147.23834374423296,1,0,0,0,0,0,0,0,0,0,0,0,1,147.962,0,0,0,0,1,0,0,1,0.12914288931813653,0.9778883625593053,0.586454417173144,0.6189829731699732,0.49148627821030455,0.13399999999998613,-1,0,0,0.06282056800248091,0,76.70374711142773,0,96.88311688311668,96.12779204574089,0.2221710446103221,0.929000000000002,0,2.952638106299487,0.6975308641975017,4,1.2036666666666633,0,0,0,0,0
2025-09-18T13:30:00Z,147.958,148.268,147.943,148.264,147.05177455376787,147.23834374423296,1,0,0,0,0,0,0,0,0,0,0,0,1,148.264,0,0,0,0,1,0,0,1,0.14313268293826883,1.0765574979660069,0.7675637456564255,0.8243528171697801,0.6965958932197097,0.32499999999998863,-1,0,0,0.08446170992290404,0,82.07351933837361,0,99.61977186311876,96.62410229294873,0.3193677600952747,1.231000000000023,0,2.952638106299487,0.41791044776111175,5,1.5056666666666843,0,0,0,0,0
2025-09-18T13:45:00Z,148.264,148.266,148.038,148.06,147.05177455376787,147.23834374423296,1,0,0,0,0,0,0,0,0,0,0,0,1,148.06,0,0,0,0,1,0,0,1,0.1491946341569625,1.1141261244173808,0.8430987214695481,0.685626167580511,0.5580450274517715,0.22799999999998022,-1,0,0,0.07955742170760116,0,70.28776384781355,0,80.22813688212929,92.2436752094549,0.10412018444146713,1.0270000000000152,0,2.952638106299487,0.9415384615385302,1,1.3016666666666765,0,0,0,0,0
2025-09-18T14:00:00Z,148.062,148.114,147.95,148.084,147.05177455376787,147.23834374423296,1,0,0,0,0,0,0,0,0,0,0,0,1,148.084,0,0,0,0,1,0,0,1,0.15025216028860916,1.1190756221194025,0.8949102463073483,0.7019469498851307,0.5743451293068231,0.1640000000000157,-1,0,0,0.07264116293937056,0,70.81867894695323,0,82.50950570342216,87.45247148289006,0.08245360295211886,1.0510000000000161,0,2.952638106299487,0.8947368421053747,1,1.3256666666666774,0,0,0,0,0
2025-09-18T14:15:00Z,148.086,148.129,148.014,148.027,147.05177455376787,147.23834374423296,1,0,0,0,0,0,0,0,0,0,0,0,1,148.027,0,0,0,0,1,0,0,1,0.14773414883942143,1.0996864784829379,0.9216959490390093,0.6631850919116489,0.535632387401066,0.11499999999998067,-1,0,1,0.0594916070467954,0,67.72355678623148,-1,77.09125475285023,79.9429657794672,-0.15984999730212537,0.9939999999999998,0,2.952638106299487,0.1341463414633491,1,1.268666666666661,0,0,0,0,0
2025-09-18T14:30:00Z,148.028,148.083,147.96,148.052,147.05177455376787,147.23834374423296,1,0,0,0,0,0,0,0,0,0,0,0,1,148.052,0,0,0,0,1,0,0,1,0.1459674239223192,1.0904953652833145,0.9356240609544819,0.6801859068122978,0.5526116601667479,0.12299999999999045,-1,0,1,0.04822191775085752,0,68.37637381967133,-1,79.02912621359147,79.54329555662126,-0.005403214912879763,1.0190000000000055,0,2.952638106299487,0.5130434782611811,1,1.2936666666666667,0,0,0,0,0
2025-09-18T14:45:00Z,148.052,148.058,147.902,148.014,147.05177455376787,147.23834374423296,1,0,0,0,0,0,0,0,0,0,0,0,1,148.014,0,0,0,0,1,0,0,1,0.14668403649929682,1.1015534016871023,0.9376456489978763,0.6543446681633291,0.5268031655629292,0.1560000000000059,-1,0,1,0.0345908478284451,0,66.18511143905502,-1,75.33980582524364,77.15339559722842,-0.04727046811268819,0.981000000000023,0,2.952638106299487,0.19512195121953474,1,1.2556666666666843,0,0,0,0,0
2025-09-18T15:00:00Z,148.013,148.044,147.907,147.994,147.05177455376787,147.23834374423296,1,0,0,0,0,0,0,0,0,0,0,0,1,147.994,0,0,0,0,1,0,0,1,0.14599231960648992,1.1032225803083622,0.9365662262784957,0.6407440162428062,0.5132197473503798,0.13700000000000045,-1,0,1,0.021264151896029454,0,65.0043509123251,-1,70.41036717062586,74.9264330698203,-0.022293230289060134,0.9610000000000127,0,2.952638106299487,0.24358974358962213,2,1.235666666666674,0,0,0,0,0
2025-09-18T15:15:00Z,147.995,148.02,147.905,147.93,147.05177455376787,147.23834374423296,1,0,0,0,0,0,0,0,0,0,0,0,1,147.93,0,0,0,0,1,0,0,1,0.1437785824917413,1.0942952379847402,0.9103427644895185,0.5972219300971595,0.46975280907024863,0.1150000000000091,-1,0,0,0.005970396594496885,0,61.239336361036024,0,62.44444444444537,69.39820581343828,-0.08240347985841845,0.8970000000000198,0,2.952638106299487,0.1386861313869007,3,1.171666666666681,0,0,0,0,0
2025-09-18T15:30:00Z,147.931,148.046,147.912,148.04,147.05177455376787,147.23834374423296,1,0,0,0,0,0,0,0,0,0,0,0,1,148.04,0,0,0,0,1,0,0,1,0.1430801123137588,1.0966035961450438,0.8814966295241188,0.6720255156599878,0.5444616092392222,0.13399999999998613,-1,0,0,0.001336116276040078,0,64.99238467835013,0,74.66666666666586,69.17382609391235,0.017565905927805502,1.007000000000005,0,2.952638106299487,0.5652173913042834,1,1.2816666666666663,0,0,0,0,0
2025-09-18T15:45:00Z,148.04,148.084,148.02,148.026,147.05177455376787,147.23834374423296,1,0,0,0,0,0,0,0,0,0,0,0,1,148.026,0,0,0,0,1,0,0,1,0.1374315328627755,1.0608544456180842,0.8373606383277049,0.6625050593156392,0.534953216490455,0.06399999999999295,-1,0,1,-0.004290510591928559,-1,64.1411491884316,0,72.68623024830796,69.93244711980638,0.02162249820939409,0.9930000000000234,0,2.952638106299487,0.8134328358208338,1,1.2676666666666847,0,0,0,0,0
2025-09-18T16:00:00Z,148.026,148.044,147.922,147.994,147.05177455376787,147.23834374423296,1,0,0,0,0,0,0,0,0,0,0,0,1,147.994,0,0,0,0,1,0,0,1,0.1363292805154354,1.0593759793765902,0.7902406933320415,0.6407440162428062,0.5132197473503798,0.1220000000000141,-1,0,0,-0.011383102981392057,0,62.13783086002338,0,56.918238993710254,68.09037863622801,0.04326370580679575,0.9610000000000127,0,2.952638106299487,0.21874999999973632,2,1.235666666666674,0,0,0,0,0
2025-09-18T16:15:00Z,147.996,148.03,147.922,147.924,147.05177455376787,147.23834374423296,1,0,0,0,0,0,0,0,0,0,0,0,1,147.924,0,0,0,0,1,0,0,1,0.1343057604786189,1.0508630732717477,0.7142746267092044,0.5931417345210045,0.4656777836064858,0.10800000000000409,-1,0,0,-0.021421855577086507,0,57.879213740854404,0,27.57894736842143,52.39447220347987,-0.07835720075654246,0.8910000000000196,0,2.952638106299487,0.2622950819672704,3,1.1656666666666808,0,0,0,0,0
