pair,signal_time,direction,close_price,fvg_4h_zone_active,ob_4h_zone_active,liq_sweep_1h,liq_sweep_qualified,bos_1h,choch_1h,msb_15m_confirmed,mtf_confluence,atr_ratio,bb_width,close_vs_ema20_4h,close_vs_ema50_4h,high_low_range_15m,trend_direction,momentum_long,momentum_short,macd_histogram,macd_signal_cross,rsi_14,rsi_zone,stoch_k,stoch_d,momentum_3bar,ob_4h_distance_pips,fvg_4h_fill_ratio,liq_sweep_strength,fvg_4h_size_pips,ob_4h_size_pips,sweep_depth_atr_ratio,prior_candle_body_ratio,consecutive_same_dir,sweep_pending_bars,open_positions_count,max_dd_24h,calendar_risk_score,sentiment_score,future_close_price,future_return_pips,session_type,day_of_week,label
GBPJPY,2025-10-15 13:30:00+00:00,long,202.26,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0633497132972485,0.3104034825135543,-0.1067912764585201,0.0143916286189092,0.1759999999999877,1.0,1.0,1.0,-0.0057903543019844,-1.0,54.87151179856327,0.0,32.80839895013121,49.58933163657621,-0.0558374882024773,0.1339999999999861,0.0,0.0468606712798181,0.0,45.09999999999934,0.0,0.8333333333333559,1.0,0.0,0.0,0.0,0.0,0.0,202.456,19.599999999999795,3,2,2
GBPJPY,2025-10-15 13:45:00+00:00,long,202.119,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.104021511336387,0.2570998137406408,-0.176429081412631,-0.0553306556668337,0.2139999999999986,1.0,0.0,2.0,-0.0202686926874136,0.0,47.37509104541996,0.0,8.944954128437885,27.318457760197138,-0.1368604122611053,0.007000000000005,0.0,0.4810539467326796,0.0,45.09999999999934,-0.4810539467326796,0.2443181818180735,1.0,0.0,0.0,0.0,0.0,0.0,202.514,39.50000000000102,3,2,0
GBPJPY,2025-10-15 14:45:00+00:00,long,202.348,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.162432969361898,0.1592901941471723,-0.0633293840048769,0.057906245761798,0.1599999999999966,1.0,1.0,0.0,-0.0128701682401744,0.0,56.78255165529698,0.0,63.87096774194049,49.4623655914014,0.0138394622380486,0.2220000000000084,0.0,0.4810539467326796,0.0,45.09999999999934,0.0,0.8070175438597322,2.0,0.0,0.0,0.0,0.0,0.0,202.531,18.299999999999272,3,2,0
GBPJPY,2025-10-15 15:00:00+00:00,long,202.329,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.1520539431292212,0.1601669430376433,-0.072713201693732,0.0485110443332194,0.1380000000000052,1.0,1.0,0.0,-0.0106325705310419,0.0,55.80474842346266,0.0,59.784946236563,58.4946236559178,0.0623136155249945,0.2030000000000029,0.0,0.4810539467326796,0.0,45.09999999999934,0.0,0.3562500000001099,1.0,0.0,0.0,0.0,0.0,0.0,202.459,12.999999999999545,3,2,0
GBPJPY,2025-10-15 15:15:00+00:00,long,202.583,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.2127073499772152,0.1977004727144773,0.0527336242519745,0.174110052904703,0.2729999999999961,1.0,2.0,0.0,0.006835355130626,1.0,64.58470270684867,0.0,99.62546816479224,74.42712738109857,0.1438514622426971,0.4569999999999936,0.0,0.4810539467326796,0.0,45.09999999999934,0.0,0.1231884057970671,1.0,0.0,0.0,0.0,0.0,0.0,202.502,-8.099999999998886,3,2,2
GBPJPY,2025-10-15 15:30:00+00:00,long,202.43,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.23804768292403,0.1996570958890418,-0.0228308024003591,0.0984539571903856,0.2150000000000034,1.0,1.0,0.0,0.0069442894340967,0.0,57.21170750363452,0.0,69.16058394160909,76.19033278098811,0.0405242453594765,0.304000000000002,0.0,0.4810539467326796,0.0,45.09999999999934,0.0,0.9267399267398884,1.0,0.0,0.0,0.0,0.0,0.0,202.508,7.800000000000296,3,2,2
GBPJPY,2025-10-15 15:45:00+00:00,long,202.544,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.2258958786723726,0.2226011572878917,0.0334721037327574,0.154825165761843,0.1479999999999961,1.0,1.0,0.0,0.0131907225366331,0.0,60.80235192826186,0.0,89.96350364963901,86.24985191868011,0.1062625723450436,0.4180000000000063,0.0,0.4810539467326796,0.0,45.09999999999934,0.0,0.706976744185974,1.0,0.0,0.0,0.0,0.0,0.0,202.588,4.399999999998272,3,2,2
GBPJPY,2025-10-15 16:00:00+00:00,long,202.558,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.2286138473297843,0.2417491872236367,0.040386495714008,0.1617479457618372,0.1760000000000161,1.0,1.0,0.0,0.0165447419316806,0.0,61.23260299263093,0.0,84.64106844741065,81.25505201288625,-0.0123406208813205,0.4319999999999879,0.0,0.4810539467326796,0.0,45.09999999999934,0.0,0.783783783783898,2.0,0.0,0.0,0.0,0.0,0.0,202.679,12.100000000000932,2,2,2
GBPJPY,2025-10-15 16:15:00+00:00,long,202.545,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.1959312100336428,0.2497101030365348,0.0339659888742643,0.1553196500475459,0.1100000000000136,1.0,1.0,0.0,0.0161492434747277,0.0,60.56778368133648,0.0,82.47078464106593,85.69178557937187,0.0568097613989925,0.4189999999999827,0.0,0.4810539467326796,0.0,45.09999999999934,0.0,0.0681818181818145,1.0,0.0,0.0,0.0,0.0,0.0,202.616,7.1000000000026375,2,2,2
GBPJPY,2025-10-15 16:30:00+00:00,long,202.442,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.165230053038742,0.242056306249781,-0.0169041807021363,0.10438776861896,0.108000000000004,1.0,1.0,0.0,0.0076439554148911,0.0,55.43250556062964,0.0,65.2754590984988,77.46243739565845,-0.0503594280748893,0.3160000000000025,0.0,0.4810539467326796,0.0,45.09999999999934,0.0,0.1090909090908996,2.0,0.0,0.0,0.0,0.0,0.0,202.508,6.60000000000025,2,2,2
