pair,signal_time,direction,close_price,fvg_4h_zone_active,ob_4h_zone_active,liq_sweep_1h,liq_sweep_qualified,bos_1h,choch_1h,msb_15m_confirmed,mtf_confluence,atr_ratio,bb_width,close_vs_ema20_4h,close_vs_ema50_4h,high_low_range_15m,trend_direction,momentum_long,momentum_short,macd_histogram,macd_signal_cross,rsi_14,rsi_zone,stoch_k,stoch_d,momentum_3bar,ob_4h_distance_pips,fvg_4h_fill_ratio,liq_sweep_strength,fvg_4h_size_pips,ob_4h_size_pips,sweep_depth_atr_ratio,prior_candle_body_ratio,consecutive_same_dir,sweep_pending_bars,open_positions_count,max_dd_24h,calendar_risk_score,sentiment_score,future_close_price,future_return_pips,session_type,day_of_week,label
EURUSD,2026-03-18 13:00:00+00:00,short,1.14954,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.8801222244362588,0.4540778551494902,-0.1655627488297515,-0.4428048240234412,0.0015899999999999,-1.0,0.0,1.0,-0.0004327788215981,0.0,29.79356094081757,0.0,3.6918138041726167,5.345960178518141,-0.2611600364409316,0.0,0.0,0.0601877831486256,0.0,0.0,-0.0601877831486256,0.7089552238806563,5.0,0.0,0.0,0.0,0.0,0.0,1.15134,18.000000000000238,3,2,0
EURUSD,2026-03-18 13:15:00+00:00,short,1.1507,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.9524514353858844,0.4845357730986916,-0.0648198888932878,-0.3423417288687378,0.0016599999999999,-1.0,0.0,1.0,-0.0004224392359817,0.0,37.99713018513263,0.0,25.308641975309804,10.93857227455246,-0.0850930814115015,0.0,0.0,0.0601877831486256,0.0,0.0,-0.0601877831486256,0.7547169811321414,1.0,0.0,0.0,0.0,0.0,0.0,1.15101,3.1000000000003247,3,2,0
EURUSD,2026-03-18 13:30:00+00:00,short,1.15056,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.951008461417568,0.5199311383628489,-0.0769785099201044,-0.3544665851805144,0.0011399999999999,-1.0,0.0,1.0,-0.0004002094457213,0.0,37.428689371849984,0.0,23.14814814814888,17.3828679758771,-0.0165109711057929,0.0,0.0,0.0601877831486256,0.0,0.0,-0.0601877831486256,0.7108433734939533,1.0,0.0,0.0,0.0,0.0,0.0,1.1491,-14.600000000000168,3,2,0
EURUSD,2026-03-18 13:45:00+00:00,short,1.1515,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.9501194909372277,0.5310794209892725,0.0046579455456419,-0.2730568356586081,0.0011599999999998,-1.0,0.0,1.0,-0.0003018571926758,0.0,43.536515082900905,0.0,37.654320987654046,28.70370370370425,0.1705029838022132,0.0,0.0,0.0601877831486256,0.0,0.0,0.0,0.1315789473683185,1.0,0.0,0.0,0.0,0.0,0.0,1.14772,-37.799999999998946,3,2,2
EURUSD,2026-03-18 14:00:00+00:00,short,1.15101,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.069460774841042,0.5493941682152458,-0.0378972280481967,-0.3154938327498068,0.00214,-1.0,0.0,1.0,-0.0002515199079759,0.0,41.27474382817624,0.0,30.092592592594222,30.29835390946572,0.0269401234031487,0.0,0.0,0.0601877831486256,0.0,0.0,0.0,0.8103448275862762,1.0,0.0,0.0,0.0,0.0,0.0,1.1476,-34.10000000000135,3,2,0
EURUSD,2026-03-18 14:15:00+00:00,short,1.15079,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.01944655104637,0.5668009732488443,-0.057003632518914,-0.334547178382604,0.00089,-1.0,0.0,1.0,-0.0002161122048946,0.0,40.26335929374431,0.0,26.697530864197503,31.481481481481925,0.0199902656097858,0.0,0.0,0.0601877831486256,0.0,0.0,0.0,0.2242990654204705,2.0,0.0,0.0,0.0,0.0,0.0,1.1474,-33.90000000000004,3,2,0
EURUSD,2026-03-18 14:30:00+00:00,short,1.1513,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.962334322161211,0.5679283522226438,-0.0127115130640904,-0.2903780589611406,0.0008099999999999,-1.0,0.0,1.0,-0.0001448387466248,0.0,43.707004943662376,0.0,34.567901234567984,30.452674897119905,-0.0173686495874926,0.0,0.0,0.0601877831486256,0.0,0.0,0.0,0.2359550561798089,1.0,0.0,0.0,0.0,0.0,0.0,1.14758,-37.199999999999456,3,2,0
EURUSD,2026-03-18 14:45:00+00:00,short,1.15166,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.9090041461354572,0.5613640221993259,0.018553512433424,-0.2591998570165861,0.0008099999999999,-1.0,0.0,1.0,-6.40641330657e-05,0.0,46.07032463728166,0.0,44.06779661016828,35.111076236311256,0.0564721418580044,0.0,0.0,0.0601877831486256,0.0,0.0,0.0,0.641975308642087,2.0,0.0,0.0,0.0,0.0,0.0,1.14695,-47.099999999999916,3,2,2
EURUSD,2026-03-18 15:00:00+00:00,short,1.15211,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.9225334836467067,0.5410239426995935,0.0576347943053317,-0.2202271045858785,0.0013399999999998,-1.0,1.0,1.0,2.43208867062e-05,1.0,48.95511994004752,0.0,51.694915254237095,43.44353769965779,0.1147038121638168,0.0,0.0,0.0601877831486256,0.0,0.0,0.0,0.45679012345678,3.0,0.0,0.0,0.0,0.0,0.0,1.14636,-57.49999999999922,3,2,2
EURUSD,2026-03-18 15:15:00+00:00,short,1.152,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.8545840255648671,0.5305206971444927,0.0480815920699731,-0.2297537774022771,0.00069,-1.0,0.0,1.0,7.70493489102e-05,0.0,48.27532603486033,0.0,51.1304347826084,48.964382215671264,0.0608008338400002,0.0,0.0,0.0601877831486256,0.0,0.0,0.0,0.3656716417909829,1.0,0.0,0.0,0.0,0.0,0.0,1.14526,-67.39999999999968,3,2,2
