pair,signal_time,direction,close_price,fvg_4h_zone_active,ob_4h_zone_active,liq_sweep_1h,liq_sweep_qualified,bos_1h,choch_1h,msb_15m_confirmed,mtf_confluence,atr_ratio,bb_width,close_vs_ema20_4h,close_vs_ema50_4h,high_low_range_15m,trend_direction,momentum_long,momentum_short,macd_histogram,macd_signal_cross,rsi_14,rsi_zone,stoch_k,stoch_d,momentum_3bar,ob_4h_distance_pips,fvg_4h_fill_ratio,liq_sweep_strength,fvg_4h_size_pips,ob_4h_size_pips,sweep_depth_atr_ratio,prior_candle_body_ratio,consecutive_same_dir,sweep_pending_bars,open_positions_count,max_dd_24h,calendar_risk_score,sentiment_score,future_close_price,future_return_pips,session_type,day_of_week,label
USDJPY,2025-05-05 12:45:00+00:00,short,143.638,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.8996120155545457,0.3276390505237863,-0.3641556944715839,0.0242126909624489,0.2330000000000041,1.0,1.0,0.0,-0.0107810670260534,0.0,31.516645889657585,1.0,14.651162790701305,17.842270037305287,-0.1459874311773594,1.6239999999999952,0.0,0.4253660176589407,8.400000000000318,66.39999999999873,0.4253660176589407,0.5757575757575149,1.0,0.0,0.0,0.0,0.0,0.0,143.098,-53.999999999999204,3,0,0
USDJPY,2025-05-05 13:00:00+00:00,short,143.547,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9030483411208238,0.3606121027948829,-0.4272786969625954,-0.0391563573038761,0.1340000000000145,1.0,0.0,0.0,-0.020100843804978,0.0,28.601616563291174,0.0,0.2178649237483154,15.036525847542178,-0.1377439215277105,1.7150000000000034,0.0,0.4253660176589407,8.400000000000318,66.39999999999873,0.4253660176589407,0.703862660944139,2.0,0.0,0.0,0.0,0.0,0.0,142.985,-56.19999999999834,3,0,0
USDJPY,2025-05-05 13:15:00+00:00,short,143.66,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9102775042162592,0.341922134259484,-0.3488951883748633,0.0395326806532014,0.1419999999999959,1.0,0.0,0.0,-0.0166257148731083,0.0,36.460622653415285,0.0,25.48596112310941,13.451662945853007,-0.0987468880822213,1.602000000000004,0.0,0.4253660176589407,8.400000000000318,66.39999999999873,0.4253660176589407,0.6791044776119276,1.0,0.0,0.0,0.0,0.0,0.0,142.992,-66.80000000000064,3,0,0
USDJPY,2025-05-05 13:30:00+00:00,short,143.666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9087850616416931,0.3430766494915112,-0.3447332321666649,0.0437108596597721,0.1239999999999952,1.0,0.0,0.0,-0.0121037555824676,0.0,36.85804725327581,0.0,26.78185745140321,17.495227832753642,0.0194934488088051,1.5960000000000036,0.0,0.4253660176589407,8.400000000000318,66.39999999999873,0.4253660176589407,0.8028169014085043,2.0,0.0,0.0,0.0,0.0,0.0,143.134,-53.20000000000107,3,0,0
USDJPY,2025-05-05 13:45:00+00:00,short,143.67,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.92351319830431,0.3284587416101394,-0.3419585946945392,0.0464963123308126,0.157999999999987,1.0,0.0,0.0,-0.0072627603019513,0.0,37.14032545589472,0.0,27.64578833693037,26.63786897048099,0.0856862212376367,1.592000000000013,0.0,0.4253660176589407,8.400000000000318,66.39999999999873,0.4253660176589407,0.0483870967741972,3.0,0.0,0.0,0.0,0.0,0.0,143.154,-51.59999999999911,3,0,0
USDJPY,2025-05-05 14:00:00+00:00,short,143.706,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0483943239715665,0.3235355631123754,-0.3169868574453492,0.0715653863702366,0.3919999999999959,1.0,0.0,0.0,-0.0004168538736815,0.0,39.7509057171803,0.0,33.814432989689124,29.414026259340897,0.0320200473339776,1.5560000000000116,0.0,0.4253660176589407,8.400000000000318,66.39999999999873,0.4253660176589407,0.0379746835443083,4.0,0.0,0.0,0.0,0.0,0.0,143.182,-52.40000000000009,3,0,0
USDJPY,2025-05-05 14:15:00+00:00,short,143.674,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0710760301555955,0.3267014059645059,-0.3391839572223939,0.0492817650018729,0.1990000000000122,1.0,1.0,0.0,0.0029881672477976,1.0,38.23101315366716,0.0,27.21649484536269,29.558905390660723,0.0055684713154189,1.587999999999994,0.0,0.4253660176589407,8.400000000000318,66.39999999999873,0.4253660176589407,0.0969387755101604,1.0,0.0,0.0,0.0,0.0,0.0,143.189,-48.500000000001364,3,0,0
USDJPY,2025-05-05 14:30:00+00:00,short,143.721,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0916987953784,0.3262727711351921,-0.3065819669248435,0.0820108338866732,0.1970000000000027,1.0,0.0,0.0,0.0090927960902757,0.0,41.75364439171066,0.0,36.90721649484691,32.64604810996624,0.0354980162873363,1.5409999999999968,0.0,0.4253660176589407,8.400000000000318,66.39999999999873,0.4253660176589407,0.1658291457285678,1.0,0.0,0.0,0.0,0.0,0.0,143.304,-41.70000000000016,3,0,0
USDJPY,2025-05-05 16:00:00+00:00,long,144.1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.1263279611107455,0.3573690335708139,-0.0436850664403315,0.3459324744683705,0.1769999999999925,1.0,0.0,0.0,0.0577201685613709,0.0,62.790013554839376,0.0,95.05962521294772,86.2569884730449,0.2344135834672266,1.162000000000006,0.0,0.4474050210737575,8.400000000000318,66.39999999999873,0.4474050210737575,0.5714285714285134,4.0,0.0,0.0,0.0,0.0,0.0,143.216,-88.39999999999861,2,0,2
USDJPY,2025-05-05 17:15:00+00:00,long,144.048,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9776342020503624,0.5631608343942546,-0.0802849041529913,0.2941711059717758,0.0730000000000075,1.0,0.0,0.0,0.0497755449255566,0.0,56.56790516378318,0.0,70.63369397217924,80.10586733938477,-0.0714528515237553,0.0250000000000056,0.0,0.4474050210737575,8.400000000000318,49.80000000000189,0.4474050210737575,0.863636363636349,2.0,0.0,0.0,0.0,0.0,0.0,143.174,-87.39999999999952,2,0,2
USDJPY,2025-05-05 18:45:00+00:00,long,143.922,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8872118121183397,0.4977352477802516,-0.1676855213228042,0.2064429489730467,0.2329999999999756,1.0,0.0,0.0,0.0041772204029743,0.0,45.799625546553045,0.0,37.17693836977905,66.10148245904558,-0.1332278612764945,0.1510000000000104,0.0,0.4474050210737575,8.400000000000318,49.80000000000189,0.4474050210737575,0.184615384615398,1.0,0.0,0.0,0.0,0.0,0.0,143.167,-75.49999999999955,2,0,2
USDJPY,2025-05-06 07:45:00+00:00,short,143.332,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.1066631509435223,0.4670019614720432,-0.5127503125148014,-0.2184608198664436,0.1630000000000109,1.0,1.0,0.0,-0.0519947837888192,0.0,32.34634673964733,1.0,17.679558011048034,7.420348088134809,-0.2172036423380104,0.0,0.0,0.1444241578338942,8.400000000000318,0.0,0.1444241578338942,0.9230769230770351,1.0,0.0,0.0,0.0,0.0,0.0,143.058,-27.40000000000009,1,1,2
USDJPY,2025-05-06 08:00:00+00:00,short,143.098,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.1820034358408082,0.5823900736471715,-0.6751705426578929,-0.3813614991854325,0.2760000000000104,1.0,0.0,0.0,-0.06610421310409,0.0,26.29427423066383,0.0,1.8912529550850457,7.260251905837701,-0.2342540820168051,0.0,0.0,0.1444241578338942,8.400000000000318,0.0,0.1444241578338942,0.6871165644170998,1.0,0.0,0.0,0.0,0.0,0.0,143.042,-5.60000000000116,1,1,0
USDJPY,2025-05-06 08:15:00+00:00,short,142.985,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.2072467664570394,0.7043905391866419,-0.7536042435389647,-0.4600272118480273,0.1980000000000075,1.0,0.0,0.0,-0.0780507072728994,0.0,23.96263806730495,0.0,7.729941291585949,9.10025075257301,-0.1640832285993473,0.0,0.0,0.1444241578338942,8.400000000000318,0.0,0.1444241578338942,0.8478260869564188,2.0,0.0,0.0,0.0,0.0,0.0,142.942,-4.300000000000637,1,1,0
USDJPY,2025-05-06 08:30:00+00:00,short,142.992,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.1941726174463354,0.7886041300736819,-0.7487455187056402,-0.4551541146034581,0.1340000000000145,1.0,0.0,0.0,-0.0801792476219406,0.0,24.40980465144632,0.0,8.414872798432977,6.012022348367991,-0.2372115089442716,0.0,0.0,0.1444241578338942,8.400000000000318,0.0,0.1444241578338942,0.5707070707070467,1.0,0.0,0.0,0.0,0.0,0.0,142.892,-9.999999999999432,1,1,0
USDJPY,2025-05-06 08:45:00+00:00,short,143.134,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.2273006541138909,0.8199266059205427,-0.5886251315632415,-0.3423751513489358,0.2139999999999986,1.0,1.0,0.0,-0.0672443737804533,0.0,33.01559906135468,1.0,22.30919765166166,12.818003913893527,0.0251575843128296,0.0,0.0,0.1444241578338942,8.400000000000318,0.0,0.1444241578338942,0.0597014925371678,2.0,0.0,0.0,0.0,0.0,0.0,142.782,-35.199999999997544,1,1,0
USDJPY,2025-05-06 09:00:00+00:00,short,143.154,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.196355215894427,0.8415656032797373,-0.5747344592046841,-0.3284500706764608,0.103999999999985,1.0,1.0,0.0,-0.0531786026675938,0.0,34.15267628885506,1.0,24.26614481408929,18.330071754727975,0.1181942161765099,0.0,0.0,0.1444241578338942,8.400000000000318,0.0,0.1444241578338942,0.663551401869144,3.0,0.0,0.0,0.0,0.0,0.0,142.808,-34.600000000000364,1,1,0
USDJPY,2025-05-06 09:15:00+00:00,short,143.182,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.1824059869214183,0.8528968831667769,-0.5552875179027196,-0.3089549577350116,0.1299999999999954,1.0,0.0,0.0,-0.0385096119155099,0.0,35.795881822249555,0.0,27.005870841485752,24.52707110241224,0.132874566409308,0.0,0.0,0.1444241578338942,8.400000000000318,0.0,0.1444241578338942,0.1923076923078184,4.0,0.0,0.0,0.0,0.0,0.0,142.814,-36.7999999999995,1,1,0
USDJPY,2025-05-06 09:30:00+00:00,short,143.189,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.141794272491973,0.8610391512082033,-0.5504257825772235,-0.3040811794996443,0.079999999999984,1.0,0.0,0.0,-0.0254839072593954,0.0,36.22436447841552,0.0,27.69080234833556,26.320939334636865,0.038425531320306,0.0,0.0,0.1444241578338942,8.400000000000318,0.0,0.1444241578338942,0.2153846153845582,5.0,0.0,0.0,0.0,0.0,0.0,142.609,-57.99999999999841,1,1,0
USDJPY,2025-05-06 09:45:00+00:00,short,143.304,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.1650020782750103,0.8505756601336782,-0.4705544165155531,-0.2240119656329475,0.1890000000000213,1.0,0.0,0.0,-0.0072206207826833,0.0,42.9593866889917,0.0,38.94324853228958,31.21330724070363,0.1047822624586149,0.0,0.0,0.1444241578338942,8.400000000000318,0.0,0.1444241578338942,0.0750000000000177,6.0,0.0,0.0,0.0,0.0,0.0,142.52,-78.39999999999918,1,1,2
